DateKey,ProductKey,CustomerKey,SalesOrderNumber,Quantity,UnitPrice,UnitCost,DiscountPct,SalesAmount,TotalCost,Profit
20240802,1016,5075,SO61595,1,570.1,41.88,0.0,570.1,41.88,528.22
20241210,1003,5027,SO78885,3,521.71,38.46,0.0,1565.13,115.38,1449.75
20240704,1015,5083,SO81511,2,114.76,307.7,0.0,229.52,615.4,-385.88
20230318,1034,5067,SO50482,4,592.33,46.53,0.0,2369.32,186.12,2183.2
20241115,1021,5074,SO79863,2,546.95,26.85,0.0,1093.9,53.7,1040.2
20240825,1000,5051,SO64390,2,571.17,193.52,0.0,1142.34,387.04,755.3
20230424,1009,5092,SO63113,1,185.37,221.65,0.0,185.37,221.65,-36.28
20230130,1022,5082,SO22362,3,402.58,136.8,0.5,603.87,410.4,193.47
20231010,1034,5022,SO74216,4,592.33,46.53,0.5,1184.66,186.12,998.54
20240717,1043,5003,SO51175,2,387.97,367.51,0.0,775.94,735.02,40.92
20241124,1035,5092,SO83308,4,131.25,388.4,0.1,472.5,1553.6,-1081.1
20230623,1011,5084,SO81358,3,229.32,153.15,0.0,687.96,459.45,228.51
20230907,1019,5067,SO56210,1,272.49,345.27,0.5,136.24,345.27,-209.02
20241225,1028,5017,SO10664,4,129.65,53.36,0.1,466.74,213.44,253.3
20231128,1030,5008,SO95360,1,173.74,200.45,0.0,173.74,200.45,-26.71
20240617,1007,5094,SO19914,2,122.29,99.09,0.0,244.58,198.18,46.4
20230415,1024,5008,SO63372,4,123.14,277.89,0.0,492.56,1111.56,-619.0
20231024,1026,5081,SO75052,4,538.47,470.35,0.0,2153.88,1881.4,272.48
20240916,1032,5020,SO29991,4,332.48,147.66,0.0,1329.92,590.64,739.28
20240510,1007,5051,SO21927,3,122.29,99.09,0.5,183.44,297.27,-113.83
20230925,1009,5018,SO38257,2,185.37,221.65,0.0,370.74,443.3,-72.56
20241006,1004,5058,SO50577,4,429.22,304.55,0.5,858.44,1218.2,-359.76
20230104,1021,5055,SO66614,1,546.95,26.85,0.5,273.48,26.85,246.63
20240106,1011,5037,SO50681,3,229.32,153.15,0.0,687.96,459.45,228.51
20240520,1023,5010,SO75877,1,319.24,162.74,0.5,159.62,162.74,-3.12
20240731,1007,5086,SO51923,3,122.29,99.09,0.1,330.18,297.27,32.91
20240915,1012,5008,SO94535,4,474.33,233.47,0.0,1897.32,933.88,963.44
20240316,1025,5047,SO31095,2,468.45,485.1,0.0,936.9,970.2,-33.3
20231001,1005,5056,SO31093,3,582.4,20.09,0.1,1572.48,60.27,1512.21
20230107,1018,5061,SO30716,2,72.14,159.26,0.5,72.14,318.52,-246.38
20230813,1002,5068,SO53544,2,106.26,86.45,0.0,212.52,172.9,39.62
20240224,1016,5006,SO64739,1,570.1,41.88,0.5,285.05,41.88,243.17
20240407,1009,5066,SO11160,1,185.37,221.65,0.0,185.37,221.65,-36.28
20240131,1019,5086,SO94650,2,272.49,345.27,0.1,490.48,690.54,-200.06
20231029,1033,5028,SO46051,2,484.29,79.05,0.0,968.58,158.1,810.48
20240303,1040,5031,SO54858,4,379.63,432.92,0.0,1518.52,1731.68,-213.16
20240806,1000,5034,SO82077,2,571.17,193.52,0.0,1142.34,387.04,755.3
20240217,1015,5054,SO77420,3,114.76,307.7,0.0,344.28,923.1,-578.82
20231116,1028,5018,SO82592,1,129.65,53.36,0.0,129.65,53.36,76.29
20231024,1035,5092,SO86879,4,131.25,388.4,0.0,525.0,1553.6,-1028.6
20240309,1023,5095,SO76060,1,319.24,162.74,0.0,319.24,162.74,156.5
20231211,1041,5047,SO71164,2,52.18,172.14,0.1,93.92,344.28,-250.36
20240710,1019,5025,SO86609,3,272.49,345.27,0.0,817.47,1035.81,-218.34
20240210,1002,5057,SO56089,4,106.26,86.45,0.1,382.54,345.8,36.74
20240404,1043,5098,SO60669,1,387.97,367.51,0.5,193.98,367.51,-173.52
20230504,1017,5013,SO13423,4,487.91,483.16,0.5,975.82,1932.64,-956.82
20230524,1014,5061,SO22878,1,42.17,300.28,0.0,42.17,300.28,-258.11
20240708,1020,5041,SO90181,1,304.68,69.8,0.0,304.68,69.8,234.88
20240411,1012,5097,SO16253,2,474.33,233.47,0.0,948.66,466.94,481.72
20230501,1017,5007,SO59554,1,487.91,483.16,0.15,414.72,483.16,-68.44
20240512,1016,5014,SO35773,2,570.1,41.88,0.0,1140.2,83.76,1056.44
20240404,1004,5083,SO60143,4,429.22,304.55,0.5,858.44,1218.2,-359.76
20241122,1035,5085,SO68724,4,131.25,388.4,0.0,525.0,1553.6,-1028.6
20230114,1025,5054,SO67472,4,468.45,485.1,0.1,1686.42,1940.4,-253.98
20230117,1011,5019,SO28506,1,229.32,153.15,0.0,229.32,153.15,76.17
20230225,1040,5031,SO83853,3,379.63,432.92,0.0,1138.89,1298.76,-159.87
20230211,1036,5072,SO33446,2,492.04,12.71,0.5,492.04,25.42,466.62
20230419,1016,5092,SO95763,3,570.1,41.88,0.1,1539.27,125.64,1413.63
20230910,1027,5043,SO94710,4,554.3,302.97,0.0,2217.2,1211.88,1005.32
20230404,1033,5065,SO64558,3,484.29,79.05,0.0,1452.87,237.15,1215.72
20230522,1019,5046,SO71010,1,272.49,345.27,0.0,272.49,345.27,-72.78
20231223,1009,5047,SO35797,1,185.37,221.65,0.0,185.37,221.65,-36.28
20230521,1021,5084,SO64998,2,546.95,26.85,0.0,1093.9,53.7,1040.2
20240524,1004,5080,SO73745,4,429.22,304.55,0.0,1716.88,1218.2,498.68
20241003,1038,5031,SO66845,4,58.32,387.92,0.0,233.28,1551.68,-1318.4
20240808,1012,5043,SO44116,3,474.33,233.47,0.0,1422.99,700.41,722.58
20240129,1024,5031,SO96794,1,123.14,277.89,0.0,123.14,277.89,-154.75
20230618,1007,5082,SO33593,2,122.29,99.09,0.5,122.29,198.18,-75.89
20230701,1028,5007,SO89964,3,129.65,53.36,0.0,388.95,160.08,228.87
20241225,1013,5066,SO21340,2,315.83,107.84,0.1,568.49,215.68,352.81
20240827,1018,5074,SO47772,3,72.14,159.26,0.1,194.78,477.78,-283.0
20240106,1031,5010,SO82484,4,223.7,416.08,0.0,894.8,1664.32,-769.52
20230623,1000,5057,SO80015,2,571.17,193.52,0.0,1142.34,387.04,755.3
20231211,1018,5023,SO99996,1,72.14,159.26,0.0,72.14,159.26,-87.12
20230621,1009,5078,SO70061,3,185.37,221.65,0.5,278.06,664.95,-386.9
20230523,1035,5079,SO62911,2,131.25,388.4,0.1,236.25,776.8,-540.55
20231121,1007,5072,SO17051,2,122.29,99.09,0.15,207.89,198.18,9.71
20241111,1000,5054,SO74337,2,571.17,193.52,0.5,571.17,387.04,184.13
20230419,1044,5058,SO57593,4,291.25,444.73,0.0,1165.0,1778.92,-613.92
20240903,1044,5012,SO32870,3,291.25,444.73,0.0,873.75,1334.19,-460.44
20230705,1003,5097,SO88861,4,521.71,38.46,0.5,1043.42,153.84,889.58
20240120,1043,5028,SO68233,1,387.97,367.51,0.0,387.97,367.51,20.46
20241226,1039,5001,SO12831,3,82.78,185.65,0.1,223.51,556.95,-333.44
20240101,1032,5093,SO94637,4,332.48,147.66,0.0,1329.92,590.64,739.28
20241107,1029,5027,SO20253,2,205.32,32.16,0.5,205.32,64.32,141.0
20240112,1014,5051,SO31982,3,42.17,300.28,0.0,126.51,900.84,-774.33
20230830,1008,5002,SO80115,2,321.98,159.08,0.1,579.56,318.16,261.4
20240425,1036,5001,SO32772,3,492.04,12.71,0.0,1476.12,38.13,1437.99
20240731,1013,5098,SO49265,3,315.83,107.84,0.0,947.49,323.52,623.97
20231006,1031,5006,SO82977,3,223.7,416.08,0.5,335.55,1248.24,-912.69
20240320,1014,5006,SO62813,1,42.17,300.28,0.0,42.17,300.28,-258.11
20240225,1026,5005,SO82725,4,538.47,470.35,0.0,2153.88,1881.4,272.48
20230910,1024,5094,SO47210,3,123.14,277.89,0.0,369.42,833.67,-464.25
20230504,1015,5051,SO30641,1,114.76,307.7,0.0,114.76,307.7,-192.94
20240917,1039,5070,SO93202,3,82.78,185.65,0.0,248.34,556.95,-308.61
20230204,1032,5095,SO16573,2,332.48,147.66,0.0,664.96,295.32,369.64
20240329,1031,5055,SO12165,1,223.7,416.08,0.5,111.85,416.08,-304.23
20230413,1034,5066,SO41246,2,592.33,46.53,0.0,1184.66,93.06,1091.6
20230707,1006,5020,SO18805,3,139.22,417.9,0.0,417.66,1253.7,-836.04
20231025,1024,5039,SO35699,4,123.14,277.89,0.15,418.68,1111.56,-692.88
20240206,1040,5008,SO23223,2,379.63,432.92,0.0,759.26,865.84,-106.58
20230717,1038,5085,SO83099,4,58.32,387.92,0.0,233.28,1551.68,-1318.4
20230707,1042,5088,SO75049,1,205.23,162.38,0.0,205.23,162.38,42.85
20230316,1009,5012,SO13098,4,185.37,221.65,0.0,741.48,886.6,-145.12
20230720,1008,5078,SO59778,4,321.98,159.08,0.1,1159.13,636.32,522.81
20240321,1025,5053,SO11672,2,468.45,485.1,0.0,936.9,970.2,-33.3
20230519,1044,5012,SO48435,1,291.25,444.73,0.5,145.62,444.73,-299.1
20231006,1021,5030,SO13949,3,546.95,26.85,0.1,1476.76,80.55,1396.22
20230429,1039,5100,SO85157,3,82.78,185.65,0.0,248.34,556.95,-308.61
20240311,1031,5036,SO69704,2,223.7,416.08,0.5,223.7,832.16,-608.46
20231231,1042,5065,SO58434,4,205.23,162.38,0.0,820.92,649.52,171.4
20230927,1003,5058,SO29223,2,521.71,38.46,0.1,939.08,76.92,862.16
20240730,1043,5050,SO95838,2,387.97,367.51,0.0,775.94,735.02,40.92
20240722,1020,5062,SO77608,3,304.68,69.8,0.5,457.02,209.4,247.62
20241209,1000,5071,SO80376,3,571.17,193.52,0.1,1542.16,580.56,961.6
20230121,1012,5020,SO31159,3,474.33,233.47,0.0,1422.99,700.41,722.58
20241117,1007,5049,SO49578,1,122.29,99.09,0.0,122.29,99.09,23.2
20240726,1024,5096,SO89692,3,123.14,277.89,0.0,369.42,833.67,-464.25
20230315,1044,5094,SO65601,3,291.25,444.73,0.5,436.88,1334.19,-897.32
20230224,1043,5079,SO39863,4,387.97,367.51,0.1,1396.69,1470.04,-73.35
20240109,1014,5028,SO22235,2,42.17,300.28,0.0,84.34,600.56,-516.22
20230721,1023,5096,SO59006,1,319.24,162.74,0.0,319.24,162.74,156.5
20230104,1002,5022,SO72000,3,106.26,86.45,0.0,318.78,259.35,59.43
20230817,1044,5002,SO39557,2,291.25,444.73,0.5,291.25,889.46,-598.21
20230206,1036,5022,SO77193,2,492.04,12.71,0.15,836.47,25.42,811.05
20231115,1038,5052,SO78606,2,58.32,387.92,0.0,116.64,775.84,-659.2
20240617,1021,5085,SO29222,1,546.95,26.85,0.0,546.95,26.85,520.1
20240813,1040,5096,SO99696,4,379.63,432.92,0.1,1366.67,1731.68,-365.01
20230823,1030,5018,SO50050,2,173.74,200.45,0.5,173.74,400.9,-227.16
20240410,1035,5019,SO25309,2,131.25,388.4,0.5,131.25,776.8,-645.55
20230825,1022,5010,SO86196,4,402.58,136.8,0.0,1610.32,547.2,1063.12
20230510,1032,5003,SO42639,3,332.48,147.66,0.5,498.72,442.98,55.74
20240228,1040,5022,SO79549,4,379.63,432.92,0.15,1290.74,1731.68,-440.94
20231231,1007,5037,SO13857,1,122.29,99.09,0.0,122.29,99.09,23.2
20240906,1010,5074,SO13431,3,96.6,309.81,0.5,144.9,929.43,-784.53
20241108,1029,5063,SO33414,1,205.32,32.16,0.0,205.32,32.16,173.16
20240410,1030,5034,SO41405,2,173.74,200.45,0.0,347.48,400.9,-53.42
20240531,1029,5046,SO74633,1,205.32,32.16,0.0,205.32,32.16,173.16
20240505,1026,5099,SO77943,1,538.47,470.35,0.0,538.47,470.35,68.12
20230724,1038,5097,SO20907,1,58.32,387.92,0.0,58.32,387.92,-329.6
20240703,1034,5091,SO76398,1,592.33,46.53,0.0,592.33,46.53,545.8
20240809,1003,5022,SO72356,4,521.71,38.46,0.0,2086.84,153.84,1933.0
20230329,1020,5066,SO52386,1,304.68,69.8,0.5,152.34,69.8,82.54
20240703,1011,5063,SO36890,4,229.32,153.15,0.0,917.28,612.6,304.68
20230420,1018,5010,SO30983,4,72.14,159.26,0.5,144.28,637.04,-492.76
20230516,1006,5063,SO52819,4,139.22,417.9,0.5,278.44,1671.6,-1393.16
20241107,1028,5083,SO79545,2,129.65,53.36,0.0,259.3,106.72,152.58
20230904,1011,5006,SO16930,4,229.32,153.15,0.1,825.55,612.6,212.95
20230715,1023,5085,SO85588,3,319.24,162.74,0.0,957.72,488.22,469.5
20230419,1009,5025,SO50446,4,185.37,221.65,0.5,370.74,886.6,-515.86
20240401,1023,5029,SO81662,4,319.24,162.74,0.5,638.48,650.96,-12.48
20230305,1033,5083,SO84516,4,484.29,79.05,0.5,968.58,316.2,652.38
20240309,1031,5024,SO47916,4,223.7,416.08,0.0,894.8,1664.32,-769.52
20241107,1024,5066,SO54658,4,123.14,277.89,0.0,492.56,1111.56,-619.0
20240309,1017,5061,SO31696,2,487.91,483.16,0.5,487.91,966.32,-478.41
20230724,1019,5059,SO31517,1,272.49,345.27,0.5,136.24,345.27,-209.02
20240915,1040,5095,SO81466,2,379.63,432.92,0.0,759.26,865.84,-106.58
20240202,1010,5038,SO19063,4,96.6,309.81,0.0,386.4,1239.24,-852.84
20231118,1034,5056,SO96593,4,592.33,46.53,0.0,2369.32,186.12,2183.2
20240605,1000,5023,SO76688,4,571.17,193.52,0.0,2284.68,774.08,1510.6
20240904,1038,5060,SO84318,2,58.32,387.92,0.0,116.64,775.84,-659.2
20240810,1023,5097,SO38469,2,319.24,162.74,0.5,319.24,325.48,-6.24
20240212,1015,5062,SO91084,4,114.76,307.7,0.1,413.14,1230.8,-817.66
20230410,1012,5070,SO31264,3,474.33,233.47,0.0,1422.99,700.41,722.58
20230716,1003,5039,SO94208,2,521.71,38.46,0.0,1043.42,76.92,966.5
20231208,1014,5048,SO75579,2,42.17,300.28,0.0,84.34,600.56,-516.22
20230214,1014,5031,SO40521,1,42.17,300.28,0.0,42.17,300.28,-258.11
20230512,1034,5067,SO37556,1,592.33,46.53,0.5,296.17,46.53,249.64
20230703,1041,5006,SO44288,2,52.18,172.14,0.0,104.36,344.28,-239.92
20240309,1010,5053,SO20511,3,96.6,309.81,0.0,289.8,929.43,-639.63
20241025,1044,5054,SO53262,2,291.25,444.73,0.5,291.25,889.46,-598.21
20240122,1032,5093,SO56880,3,332.48,147.66,0.1,897.7,442.98,454.72
20240506,1036,5045,SO27528,2,492.04,12.71,0.5,492.04,25.42,466.62
20230429,1023,5054,SO97594,2,319.24,162.74,0.1,574.63,325.48,249.15
20240331,1011,5020,SO18589,2,229.32,153.15,0.5,229.32,306.3,-76.98
20240320,1032,5035,SO79002,1,332.48,147.66,0.0,332.48,147.66,184.82
20230117,1037,5010,SO61069,4,441.47,356.36,0.5,882.94,1425.44,-542.5
20240102,1007,5006,SO80091,2,122.29,99.09,0.0,244.58,198.18,46.4
20240915,1019,5034,SO42726,2,272.49,345.27,0.5,272.49,690.54,-418.05
20230128,1026,5086,SO94848,3,538.47,470.35,0.0,1615.41,1411.05,204.36
20231203,1034,5096,SO50865,3,592.33,46.53,0.5,888.5,139.59,748.91
20240410,1019,5053,SO64433,3,272.49,345.27,0.0,817.47,1035.81,-218.34
20230626,1008,5024,SO39707,4,321.98,159.08,0.0,1287.92,636.32,651.6
20230501,1040,5062,SO29812,1,379.63,432.92,0.0,379.63,432.92,-53.29
20240213,1025,5035,SO70177,3,468.45,485.1,0.0,1405.35,1455.3,-49.95
20230206,1006,5082,SO92504,1,139.22,417.9,0.1,125.3,417.9,-292.6
20240122,1035,5085,SO15961,1,131.25,388.4,0.0,131.25,388.4,-257.15
20240720,1007,5033,SO74859,2,122.29,99.09,0.0,244.58,198.18,46.4
20240406,1020,5003,SO25116,3,304.68,69.8,0.5,457.02,209.4,247.62
20240706,1038,5068,SO45934,1,58.32,387.92,0.0,58.32,387.92,-329.6
20230908,1038,5078,SO33046,3,58.32,387.92,0.0,174.96,1163.76,-988.8
20240418,1017,5084,SO14330,2,487.91,483.16,0.5,487.91,966.32,-478.41
20230103,1012,5008,SO35382,4,474.33,233.47,0.5,948.66,933.88,14.78
20231031,1008,5043,SO64092,1,321.98,159.08,0.1,289.78,159.08,130.7
20241226,1028,5045,SO27750,3,129.65,53.36,0.5,194.48,160.08,34.4
20241001,1014,5024,SO70741,4,42.17,300.28,0.0,168.68,1201.12,-1032.44
20240214,1010,5021,SO51876,2,96.6,309.81,0.0,193.2,619.62,-426.42
20230824,1001,5029,SO86901,4,365.22,368.68,0.0,1460.88,1474.72,-13.84
20230115,1039,5015,SO47803,2,82.78,185.65,0.0,165.56,371.3,-205.74
20231103,1004,5038,SO74486,4,429.22,304.55,0.1,1545.19,1218.2,326.99
20231018,1012,5002,SO72692,2,474.33,233.47,0.0,948.66,466.94,481.72
20240504,1006,5046,SO37846,4,139.22,417.9,0.1,501.19,1671.6,-1170.41
20240127,1026,5077,SO55577,4,538.47,470.35,0.0,2153.88,1881.4,272.48
20240202,1020,5084,SO23576,3,304.68,69.8,0.0,914.04,209.4,704.64
20240605,1041,5004,SO10548,3,52.18,172.14,0.5,78.27,516.42,-438.15
20230924,1042,5096,SO10010,1,205.23,162.38,0.0,205.23,162.38,42.85
20240705,1027,5081,SO69945,4,554.3,302.97,0.0,2217.2,1211.88,1005.32
20241129,1028,5020,SO31707,4,129.65,53.36,0.1,466.74,213.44,253.3
20240506,1000,5001,SO59712,1,571.17,193.52,0.0,571.17,193.52,377.65
20230627,1000,5077,SO78562,4,571.17,193.52,0.0,2284.68,774.08,1510.6
20241209,1044,5034,SO93617,1,291.25,444.73,0.1,262.12,444.73,-182.6
20240109,1002,5066,SO81531,1,106.26,86.45,0.0,106.26,86.45,19.81
20230705,1023,5055,SO68764,4,319.24,162.74,0.5,638.48,650.96,-12.48
20230724,1014,5099,SO62930,1,42.17,300.28,0.0,42.17,300.28,-258.11
20231031,1035,5020,SO17236,3,131.25,388.4,0.0,393.75,1165.2,-771.45
20231023,1041,5025,SO26708,1,52.18,172.14,0.1,46.96,172.14,-125.18
20231113,1004,5011,SO37966,4,429.22,304.55,0.1,1545.19,1218.2,326.99
20230405,1010,5018,SO86733,3,96.6,309.81,0.0,289.8,929.43,-639.63
20231001,1010,5072,SO40876,1,96.6,309.81,0.15,82.11,309.81,-227.7
20231026,1011,5009,SO84737,1,229.32,153.15,0.0,229.32,153.15,76.17
20231004,1000,5018,SO67126,4,571.17,193.52,0.0,2284.68,774.08,1510.6
20230212,1001,5022,SO93970,4,365.22,368.68,0.1,1314.79,1474.72,-159.93
20230310,1021,5035,SO75065,2,546.95,26.85,0.0,1093.9,53.7,1040.2
20230310,1029,5067,SO29683,4,205.32,32.16,0.1,739.15,128.64,610.51
20230214,1021,5056,SO69491,3,546.95,26.85,0.0,1640.85,80.55,1560.3
20240727,1036,5021,SO86976,2,492.04,12.71,0.0,984.08,25.42,958.66
20240216,1026,5095,SO10399,3,538.47,470.35,0.0,1615.41,1411.05,204.36
20230306,1020,5037,SO92460,3,304.68,69.8,0.0,914.04,209.4,704.64
20231215,1008,5051,SO41895,3,321.98,159.08,0.1,869.35,477.24,392.11
20230209,1004,5003,SO51470,3,429.22,304.55,0.0,1287.66,913.65,374.01
20231121,1030,5072,SO50629,4,173.74,200.45,0.0,694.96,801.8,-106.84
20241119,1034,5047,SO75864,4,592.33,46.53,0.15,2013.92,186.12,1827.8
20240726,1023,5040,SO32544,2,319.24,162.74,0.0,638.48,325.48,313.0
20230522,1006,5060,SO29824,4,139.22,417.9,0.0,556.88,1671.6,-1114.72
20230730,1039,5015,SO96452,1,82.78,185.65,0.1,74.5,185.65,-111.15
20240124,1007,5059,SO29384,2,122.29,99.09,0.0,244.58,198.18,46.4
20240617,1016,5055,SO81217,2,570.1,41.88,0.0,1140.2,83.76,1056.44
20241129,1019,5022,SO94101,4,272.49,345.27,0.0,1089.96,1381.08,-291.12
20240816,1029,5076,SO50206,2,205.32,32.16,0.0,410.64,64.32,346.32
20231018,1012,5090,SO42065,1,474.33,233.47,0.5,237.16,233.47,3.69
20230607,1033,5093,SO75322,3,484.29,79.05,0.1,1307.58,237.15,1070.43
20230707,1002,5085,SO99887,1,106.26,86.45,0.0,106.26,86.45,19.81
20231006,1010,5003,SO50815,3,96.6,309.81,0.5,144.9,929.43,-784.53
20240220,1008,5057,SO31206,2,321.98,159.08,0.0,643.96,318.16,325.8
20240712,1037,5064,SO90166,4,441.47,356.36,0.15,1501.0,1425.44,75.56
20230717,1028,5091,SO92486,1,129.65,53.36,0.0,129.65,53.36,76.29
20240528,1009,5063,SO87536,4,185.37,221.65,0.0,741.48,886.6,-145.12
20241030,1025,5024,SO83515,2,468.45,485.1,0.1,843.21,970.2,-126.99
20240108,1029,5034,SO81431,3,205.32,32.16,0.1,554.36,96.48,457.88
20240708,1029,5059,SO40436,3,205.32,32.16,0.5,307.98,96.48,211.5
20240604,1037,5034,SO81284,3,441.47,356.36,0.0,1324.41,1069.08,255.33
20230104,1020,5003,SO17911,4,304.68,69.8,0.5,609.36,279.2,330.16
20240918,1004,5020,SO94486,2,429.22,304.55,0.5,429.22,609.1,-179.88
20240123,1004,5040,SO45545,1,429.22,304.55,0.5,214.61,304.55,-89.94
20240225,1040,5004,SO46624,1,379.63,432.92,0.0,379.63,432.92,-53.29
20230910,1020,5079,SO51208,3,304.68,69.8,0.0,914.04,209.4,704.64
20241105,1036,5081,SO76238,1,492.04,12.71,0.15,418.23,12.71,405.52
20231222,1034,5097,SO35158,1,592.33,46.53,0.0,592.33,46.53,545.8
20230628,1004,5038,SO39696,1,429.22,304.55,0.0,429.22,304.55,124.67
20231113,1019,5082,SO48997,2,272.49,345.27,0.0,544.98,690.54,-145.56
20231211,1012,5054,SO10606,2,474.33,233.47,0.0,948.66,466.94,481.72
20231124,1021,5097,SO91403,3,546.95,26.85,0.5,820.42,80.55,739.88
20240410,1026,5017,SO30422,2,538.47,470.35,0.5,538.47,940.7,-402.23
20241017,1018,5018,SO51880,3,72.14,159.26,0.0,216.42,477.78,-261.36
20231008,1033,5080,SO43759,2,484.29,79.05,0.0,968.58,158.1,810.48
20240827,1031,5061,SO74909,1,223.7,416.08,0.0,223.7,416.08,-192.38
20240513,1001,5093,SO42663,4,365.22,368.68,0.5,730.44,1474.72,-744.28
20230807,1044,5012,SO68256,2,291.25,444.73,0.15,495.12,889.46,-394.34
20240107,1010,5086,SO54457,1,96.6,309.81,0.1,86.94,309.81,-222.87
20241021,1005,5030,SO37743,1,582.4,20.09,0.1,524.16,20.09,504.07
20240809,1014,5062,SO42121,1,42.17,300.28,0.0,42.17,300.28,-258.11
20240529,1029,5026,SO54484,2,205.32,32.16,0.0,410.64,64.32,346.32
20240202,1025,5041,SO52159,2,468.45,485.1,0.0,936.9,970.2,-33.3
20230326,1035,5045,SO23348,1,131.25,388.4,0.0,131.25,388.4,-257.15
20240206,1006,5041,SO37796,1,139.22,417.9,0.0,139.22,417.9,-278.68
20240430,1015,5037,SO15575,2,114.76,307.7,0.0,229.52,615.4,-385.88
20241205,1027,5020,SO33858,1,554.3,302.97,0.0,554.3,302.97,251.33
20230901,1037,5075,SO26954,1,441.47,356.36,0.0,441.47,356.36,85.11
20240212,1034,5026,SO48551,3,592.33,46.53,0.0,1776.99,139.59,1637.4
20240829,1033,5096,SO30405,2,484.29,79.05,0.5,484.29,158.1,326.19
20231208,1037,5052,SO82675,1,441.47,356.36,0.1,397.32,356.36,40.96
20231226,1010,5078,SO44969,3,96.6,309.81,0.5,144.9,929.43,-784.53
20240502,1032,5015,SO51066,4,332.48,147.66,0.0,1329.92,590.64,739.28
20230322,1028,5013,SO97312,3,129.65,53.36,0.0,388.95,160.08,228.87
20240115,1042,5053,SO31434,4,205.23,162.38,0.0,820.92,649.52,171.4
20230327,1016,5033,SO46351,1,570.1,41.88,0.1,513.09,41.88,471.21
20231202,1027,5045,SO86545,3,554.3,302.97,0.0,1662.9,908.91,753.99
20231021,1031,5067,SO47137,2,223.7,416.08,0.5,223.7,832.16,-608.46
20241031,1040,5066,SO64294,1,379.63,432.92,0.1,341.67,432.92,-91.25
20240624,1014,5076,SO75478,4,42.17,300.28,0.0,168.68,1201.12,-1032.44
20240129,1039,5051,SO99478,3,82.78,185.65,0.0,248.34,556.95,-308.61
20240705,1000,5054,SO79454,3,571.17,193.52,0.0,1713.51,580.56,1132.95
20230501,1042,5051,SO25829,3,205.23,162.38,0.5,307.84,487.14,-179.3
20230831,1032,5057,SO59736,1,332.48,147.66,0.0,332.48,147.66,184.82
20240206,1026,5044,SO85664,3,538.47,470.35,0.0,1615.41,1411.05,204.36
20231224,1035,5090,SO32362,3,131.25,388.4,0.0,393.75,1165.2,-771.45
20230222,1029,5094,SO14357,3,205.32,32.16,0.0,615.96,96.48,519.48
20230703,1026,5052,SO98084,3,538.47,470.35,0.0,1615.41,1411.05,204.36
20230617,1019,5052,SO51853,2,272.49,345.27,0.0,544.98,690.54,-145.56
20240904,1037,5086,SO92825,1,441.47,356.36,0.0,441.47,356.36,85.11
20240903,1015,5090,SO50816,1,114.76,307.7,0.5,57.38,307.7,-250.32
20230922,1027,5023,SO15869,4,554.3,302.97,0.5,1108.6,1211.88,-103.28
20240105,1006,5073,SO84692,3,139.22,417.9,0.0,417.66,1253.7,-836.04
20230217,1016,5097,SO95851,2,570.1,41.88,0.0,1140.2,83.76,1056.44
20241020,1013,5020,SO51619,1,315.83,107.84,0.0,315.83,107.84,207.99
20230922,1035,5074,SO62073,2,131.25,388.4,0.1,236.25,776.8,-540.55
20240108,1013,5035,SO87261,1,315.83,107.84,0.0,315.83,107.84,207.99
20241026,1042,5042,SO78158,2,205.23,162.38,0.0,410.46,324.76,85.7
20240810,1035,5024,SO76774,1,131.25,388.4,0.0,131.25,388.4,-257.15
20230424,1000,5025,SO38243,1,571.17,193.52,0.5,285.58,193.52,92.06
20230315,1024,5074,SO98021,2,123.14,277.89,0.15,209.34,555.78,-346.44
20230705,1015,5045,SO54438,2,114.76,307.7,0.0,229.52,615.4,-385.88
20240331,1036,5005,SO41298,2,492.04,12.71,0.5,492.04,25.42,466.62
20240104,1023,5004,SO52234,4,319.24,162.74,0.5,638.48,650.96,-12.48
20230107,1002,5032,SO34366,2,106.26,86.45,0.0,212.52,172.9,39.62
20240421,1008,5046,SO92422,4,321.98,159.08,0.0,1287.92,636.32,651.6
20240916,1026,5062,SO24962,4,538.47,470.35,0.0,2153.88,1881.4,272.48
20240108,1027,5036,SO45301,2,554.3,302.97,0.5,554.3,605.94,-51.64
20240903,1000,5038,SO82113,1,571.17,193.52,0.0,571.17,193.52,377.65
20230613,1030,5029,SO39319,2,173.74,200.45,0.0,347.48,400.9,-53.42
20230725,1031,5011,SO63556,2,223.7,416.08,0.0,447.4,832.16,-384.76
20240124,1039,5078,SO90133,3,82.78,185.65,0.5,124.17,556.95,-432.78
20230222,1026,5009,SO51493,2,538.47,470.35,0.5,538.47,940.7,-402.23
20240228,1010,5034,SO83737,3,96.6,309.81,0.5,144.9,929.43,-784.53
20231120,1038,5026,SO56496,3,58.32,387.92,0.1,157.46,1163.76,-1006.3
20231130,1026,5054,SO69353,2,538.47,470.35,0.0,1076.94,940.7,136.24
20240917,1000,5049,SO77422,4,571.17,193.52,0.5,1142.34,774.08,368.26
20240624,1018,5058,SO86263,3,72.14,159.26,0.5,108.21,477.78,-369.57
20230805,1031,5068,SO36977,1,223.7,416.08,0.5,111.85,416.08,-304.23
20240116,1038,5086,SO44218,4,58.32,387.92,0.5,116.64,1551.68,-1435.04
20240713,1042,5090,SO51850,1,205.23,162.38,0.0,205.23,162.38,42.85
